order_reference,product_name,quantity,unit_price,line_total
ORD_0402,Lip Balm,,41.42,
ORD_1026,Gym Bag,3.0,133.33,399.99
ORD_0828,Resistance Band,8.0,267.11,2136.88
ORD_0869,Yoga Mat,7.0,15.35,107.45
ORD_0084,Eye Cream,10.0,11.08,110.8
ORD_0124,Lamp,1.0,129.35,129.35
ORD_0465,Olive Oil,,15.63,
ORD_0570,Keyboard,7.0,20.0,210.0
ORD_0934,Monitor,1.0,548.49,548.49
ORD_0111,Crackers,1.0,24.01,24.01
ORD_0050,Granola,7.0,3.28,22.96
ORD_1186,Cardigan,5.0,131.63,329.07
ORD_1187,Picture Frame,8.0,,
ORD_1009,Router,3.0,173.62,520.86
ORD_0104,Cycling Gloves,1.0,204.17,306.25
ORD_1138,Oats,2.0,11.67,23.34
ORD_0315,Cycling Gloves,8.0,204.17,1633.36
ORD_0793,Headphones,5.0,,
ORD_0625,Laptop,5.0,20.0,100.0
ORD_0735,Rice,9.0,16.12,145.08
ORD_0792,Toner,,20.0,
ORD_0492,Rice,2.0,16.12,32.24
ORD_0628,Biscuits,6.0,29.25,175.5
ORD_0208,Polo Shirt,3.0,138.95,416.85
ORD_0757,Towel,7.0,142.76,999.32
ORD_1084,Headphones,7.0,750.23,5251.61
ORD_1185,Soup,4.0,26.96,107.84
ORD_0231,Skirt,2.0,136.95,273.9
ORD_0430,Rug,3.0,81.5,244.5
ORD_0985,Oats,10.0,11.67,116.7
ORD_0520,Face Mask,10.0,52.96,529.6
ORD_0352,Cycling Gloves,3.0,204.17,612.51
ORD_0375,Jacket,6.0,15.78,94.68
ORD_0064,Jacket,10.0,15.78,157.8
ORD_0591,Fitness Tracker,,228.04,
ORD_0270,Protein Bar,4.0,6.97,27.88
ORD_0203,Jam,7.0,7.71,62.07
ORD_0477,Eye Cream,6.0,11.08,56.51
ORD_1051,Clock,1.0,,
ORD_0405,Protein Bar,10.0,6.97,69.7
ORD_0770,Dress,8.0,65.57,524.56
ORD_0645,Webcam,10.0,1047.62,5238.1
ORD_0976,Smartwatch,8.0,576.28,4610.24
ORD_0199,Tea,2.0,3.37,6.74
ORD_0885,Keyboard,4.0,20.0,80.0
ORD_0387,Foundation,1.0,41.65,41.65
ORD_0349,Soup,3.0,26.96,80.88
ORD_0138,Boots,7.0,20.0,161.0
ORD_0960,Clock,,137.5,
ORD_0693,Toner,5.0,,
ORD_0378,Body Lotion,7.0,18.63,149.97
ORD_0319,Tea,7.0,3.37,23.59
ORD_0899,Chocolate,1.0,13.22,13.22
ORD_0594,Basketball,1.0,20.0,20.0
ORD_0916,Rice,4.0,16.12,54.81
ORD_0111,Honey,7.0,3.42,23.94
ORD_0527,Sports Watch,9.0,35.57,480.19
ORD_0170,Cereal,,7.98,
ORD_1177,Resistance Band,6.0,267.11,1602.66
ORD_0734,Foam Roller,10.0,77.79,777.9
ORD_0206,Tablet,1.0,1346.72,673.36
ORD_0455,Serum,1.0,51.72,51.72
ORD_0521,Foam Roller,1.0,77.79,77.79
ORD_0290,Towel,4.0,142.76,571.04
ORD_1017,Shorts,,151.9,
ORD_0280,Coat Hanger,5.0,87.64,438.2
ORD_0824,Jump Rope,8.0,112.2,897.6
ORD_0045,SSD Drive,1.0,819.93,819.93
ORD_0956,Chocolate,4.0,13.22,52.88
ORD_0726,Router,9.0,173.62,2343.87
ORD_1014,Instant Noodles,9.0,29.39,264.51
ORD_0543,Rug,4.0,81.5,326.0
ORD_0501,Lamp,7.0,129.35,905.45
ORD_0117,Laptop,,20.0,
ORD_0526,Webcam,2.0,1047.62,2095.24
ORD_0386,Sneakers,3.0,113.26,339.78
ORD_0281,Leggings,9.0,21.18,190.62
ORD_0584,Conditioner,1.0,38.22,38.22
ORD_0424,Cutting Board,3.0,37.79,113.37
ORD_0395,Doormat,6.0,119.9,719.4
ORD_1088,Mouse,5.0,923.37,4616.85
ORD_0721,Lamp,2.0,129.35,258.7
ORD_0628,Blanket,3.0,37.47,112.41
ORD_0072,Nail Polish,3.0,43.42,130.26
ORD_0246,Tomato Sauce,5.0,11.48,57.4
ORD_0823,Power Bank,7.0,266.91,1868.37
ORD_0663,Headphones,9.0,750.23,5739.26
ORD_0274,Cutting Board,7.0,37.79,132.26
ORD_0338,Tablet,7.0,1346.72,9427.04
ORD_0607,Jeans,7.0,,
ORD_0166,Towel,6.0,142.76,856.56
ORD_0991,Storage Box,4.0,,
ORD_0011,Graphics Card,5.0,289.49,1447.45
ORD_0767,SSD Drive,9.0,819.93,7379.37
ORD_0729,Sports Watch,,35.57,
ORD_0801,Biscuits,7.0,29.25,204.75
ORD_0102,Football,7.0,122.47,857.29
ORD_1118,Nuts,10.0,,
ORD_0779,Monitor,3.0,548.49,1645.47
ORD_0214,Headphones,9.0,,
ORD_0171,Mouse,6.0,,
